,MVARIETY,FVARIETY,X.1,X,CROSS,DATE,FEMALE,MALE,F_POL,M_POL,CUBICLE,FUZZ,GERM,SEED,CROSSING.SERIES,AVGGERMF,SUMSEEDF,AVGGERMM,SUMSEEDM,AVGGERMX,SUMSEEDX,XN,FEFF,MEFF,XEFF,SUMGCA,SUM_SURVIVE,SUM_LINE1NO,SUM_LINE2NO,SUM_INCNO,SUM_ASSIGNNO,FFP,FMP,FSYPCT,FSCPCT,FCYPCT,FSWPCT,FPOPPCT,FFIBPCT,MFP,MMP,MSYPCT,MSCPCT,MCYPCT,MSWPCT,MPOPPCT,MFIBPCT,XSYPCT,XSCPCT,XCYPCT,XSWPCT,XPOPPCT,FRUST,FMOS,FLS,FSMUT,MRUST,MMOS,MLS,MSMUT,FBru1,MBru1,FLS1,MLS1
2061,1994856,1995461,959,959,XL98-190,288,L95-461,HO94-856,7,3,9,5.63,38,427.88,1998,20.85714286,1934.84,26.5,1478.64,38,427.88,1,0,0,0,0,500,52,15,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2062,1994856,1994856,960,960,XL98-191,288,HO94-856,HO94-856,3,3,9,9.71,30,582.6,1998,30,582.6,26.5,1478.64,30,582.6,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2063,1995449,1989846,516,516,XL97-025,267,HOCP89-846,L95-449,7,3,27,7.13,3,42.78,1997,43.375,45204.33,4,240.78,3,42.78,1,0.001179593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2064,1995449,1990021,513,513,XL97-021,267,US90-021,L95-449,7,3,27,2.81,1,5.62,1997,98.5,9905.38,4,240.78,1,5.62,1,0.000447628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2065,1995449,1986429,512,512,XL97-020,267,LCP86-429,L95-449,7,3,27,7.02,0,0,1997,111.4285714,61231.28,4,240.78,0,0,1,0.000615764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2066,1995449,1996048,511,511,XL97-019,267,L96-048,L95-449,5,3,27,3.86,11,84.92,1997,27,469.34,4,240.78,11,84.92,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2067,1995449,1991281,515,515,XL97-024,267,L91-281,L95-449,7,3,27,5.97,9,107.46,1997,45.21875,21799.826,4,240.78,9,107.46,1,0.000811359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2068,1995449,1995449,514,514,XL97-022,267,L95-449,L95-449,3,3,27,9.08,0,0,1997,0,0,4,240.78,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2069,1995461,1985313,747,747,XL97-266,307,LCP85-313,L95-461,7,4,21,3.01,4,24.08,1997,77.875,23628.68,13.71428571,1420.68,4,24.08,1,0.000699668,0,NA,0.000699668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2070,1995461,1992624,745,745,XL97-264,307,HOCP92-624,L95-461,5,4,21,4.18,5,41.8,1997,NA,374884.422,13.71428571,1420.68,5,41.8,1,0.000606224,0,NA,0.000606224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,R,MR,MR,,,,,-,NA,,NA
2071,1995461,1989805,697,697,XL97-215,295,CP89-805,L95-461,7,3,19,5.79,0,0,1997,41.5,2267.02,13.71428571,1420.68,0,0,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2072,1995461,1989846,699,699,XL97-217,295,HOCP89-846,L95-461,5,3,19,6.49,9,116.82,1997,43.375,45204.33,13.71428571,1420.68,9,116.82,1,0.001179593,0,NA,0.001179593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2073,1995461,1994426,746,746,XL97-265,307,L94-426,L95-461,5,4,21,7.52,1,15.04,1997,13.19685039,29481.146,13.71428571,1420.68,1,15.04,1,0.00028547,0,NA,0.00028547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,,R,R,,,,,-,NA,,NA
2074,1995461,1995985,698,698,XL97-216,295,HO95-985,L95-461,5,3,19,7.97,74,1179.56,1997,46.41176471,9876.82,13.71428571,1420.68,74,1179.56,1,0,0,0,0,343,33,8,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2075,1995461,1995461,700,700,XL97-218,295,L95-461,L95-461,3,3,19,7.23,3,43.38,1997,20.85714286,1934.84,13.71428571,1420.68,3,43.38,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2076,1995477,1990027,672,672,XL97-187,290,US90-027,L95-477,1,1,24,12.28,73,1792.88,1997,70.16666667,8590.7,77.61538462,15794.66,73,1792.88,1,0,0.002594707,0,0.002594707,230,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2077,1995477,1995477,674,674,XL97-189,290,L95-477,L95-477,1,1,24,4.48,20,179.2,1997,42.25,1766.32,77.61538462,15794.66,47,1470.64,3,NA,0.002594707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2078,1995477,1996078,1068,1068,XL98-301,298,L96-078,L95-477,7,4,20,3.58,12,85.92,1998,8.5,787.14,77.61538462,15794.66,12,85.92,1,0,0.002594707,NA,0.002594707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2079,1995477,1996083,1067,1067,XL98-300,298,L96-083,L95-477,6,4,20,4.67,7,65.38,1998,2.857142857,181.16,77.61538462,15794.66,7,65.38,1,NA,0.002594707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2080,1995477,1981010,560,560,XL97-072,274,LCP81-010,L95-477,6,3,9,8.64,215,3715.2,1997,NA,371562.37,77.61538462,15794.66,215,3715.2,1,0.000335411,0.002594707,0.00093985,0.002930118,1064,132,25,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,R,R,MR,,,,,-,NA,,NA
2081,1995477,1986429,673,673,XL97-188,290,LCP86-429,L95-477,5,1,24,6.17,212,2616.08,1997,111.4285714,61231.28,77.61538462,15794.66,212,2616.08,1,0.000615764,0.002594707,0,0.00321047,227,37,7,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2082,1995477,1983644,952,952,XL98-183,286,CP83-644,L95-477,6,3,18,10.11,120,2426.4,1998,62.26890756,143620.034,77.61538462,15794.66,120,2426.4,1,0.001195326,0.002594707,0.005569307,0.003790033,1616,107,49,26,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MR,S,R,MR,,,,,-,NA,,NA
2083,1995477,1989136,559,559,XL97-071,274,L89-136,L95-477,5,3,9,3.07,56,343.84,1997,46.7,3860.88,77.61538462,15794.66,56,343.84,1,0,0.002594707,NA,0.002594707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2084,1995477,1995477,561,561,XL97-073,274,L95-477,L95-477,3,3,9,5.82,71,826.44,1997,42.25,1766.32,77.61538462,15794.66,47,1470.64,3,NA,0.002594707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2085,1995477,1995998,1069,1069,XL98-302,298,HOCP95-998,L95-477,7,4,20,11,20,440,1998,10.2,938.4,77.61538462,15794.66,20,440,1,NA,0.002594707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2086,1995477,1996060,557,557,XL97-069,274,L96-060,L95-477,5,3,9,9.54,119,2270.52,1997,49.85714286,6343.68,77.61538462,15794.66,119,2270.52,1,0.000339443,0.002594707,0,0.00293415,611,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2087,1995477,1994426,558,558,XL97-070,274,L94-426,L95-477,7,3,9,8.35,34,567.8,1997,13.19685039,29481.146,77.61538462,15794.66,34,567.8,1,0.00028547,0.002594707,0,0.002880176,106,9,5,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,,R,R,,,,,-,NA,,NA
2088,1995477,1995477,953,953,XL98-184,286,L95-477,L95-477,3,3,18,4.65,50,465,1998,42.25,1766.32,77.61538462,15794.66,47,1470.64,3,NA,0.002594707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2089,1995482,1994806,735,735,XL97-253,304,HOCP94-806,L95-482,7,3,24,8.26,2,33.04,1997,49,13551.832,79.33333333,2746.48,2,33.04,1,0.000548847,0.000822368,NA,0.001371216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2090,1995482,1995482,724,724,XL97-242,300,L95-482,L95-482,3,3,15,4.44,2,17.76,1997,2,17.76,79.33333333,2746.48,2,17.76,1,0,0.000822368,NA,0.000822368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2091,1995482,1994850,723,723,XL97-241,300,HO94-850,L95-482,5,3,15,5.76,234,2695.68,1997,96,3419.44,79.33333333,2746.48,234,2695.68,1,0,0.000822368,0,0.000822368,939,39,8,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2092,1995495,1965357,1126,1126,XL98-360,305,CP65-357,L95-495,7,3,7,6,14,168,1998,79.80645161,34482.5,28.73076923,8750.74,14,168,1,0.00154012,0,NA,0.00154012,NA,NA,NA,NA,NA,CP52-068,CP53-017,72.97009798,95.45326129,75.75510732,119.3987369,62.38041832,105.5004559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2093,1995495,1970321,1127,1127,XL98-361,305,CP70-321,L95-495,6,3,7,8.87,2,35.48,1998,8.736842105,2351.632,28.73076923,8750.74,2,35.48,1,0.00118624,0,NA,0.00118624,NA,NA,NA,NA,NA,CP61-039,CP57-614,83.06257619,96.01692678,85.86747267,120.8579645,69.584535,95.81381472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2094,1995495,1994806,601,601,XL97-114,279,HoCP94-806,L95-495,7,4,7,9.21,0,0,1997,0,0,28.73076923,8750.74,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2095,1995495,1995495,769,769,XL97-288,320,L95-495,L95-495,4,4,26,6.08,11,133.76,1997,47.58823529,8703.7,28.73076923,8750.74,32,1216.14,3,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2096,1995495,1978357,1130,1130,XL98-364,305,CP78-357,L95-495,7,3,7,6.99,0,0,1998,73.14285714,7117.06,28.73076923,8750.74,0,0,1,0.000925783,0,NA,0.000925783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2097,1995495,1979318,879,879,XL98-110,279,CP79-318,L95-495,6,4,5,4.89,12,117.36,1998,95.21568627,79272.94,28.73076923,8750.74,34,980.36,3,0.000257309,0,0,0.000257309,NA,NA,NA,NA,NA,CP65-357,L65-069,81.82910185,98.03174141,83.04400779,127.1866472,65.14806231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2098,1995495,1979318,1129,1129,XL98-363,305,CP79-318,L95-495,7,3,7,2.12,32,135.68,1998,95.21568627,79272.94,28.73076923,8750.74,34,980.36,3,0.000257309,0,0,0.000257309,NA,NA,NA,NA,NA,CP65-357,L65-069,81.82910185,98.03174141,83.04400779,127.1866472,65.14806231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2099,1995495,1979318,1026,1026,XL98-258,293,CP79-318,L95-495,7,4,15,6.27,58,727.32,1998,95.21568627,79272.94,28.73076923,8750.74,34,980.36,3,0.000257309,0,0,0.000257309,593,44,2,2,0,CP65-357,L65-069,81.82910185,98.03174141,83.04400779,127.1866472,65.14806231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2100,1995495,1994426,883,883,XL98-114,279,L94-426,L95-495,5,4,5,8.07,10,161.4,1998,13.19685039,29481.146,28.73076923,8750.74,10,161.4,1,0.00028547,0,NA,0.00028547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,,R,R,,,,,-,NA,,NA
2101,1995495,1995988,1023,1023,XL98-255,293,HO95-988,L95-495,7,4,15,4.93,27,266.22,1998,25.04255319,56635.556,28.73076923,8750.74,27,266.22,1,0.000723369,0,0,0.000723369,109,7,1,0,0,CP86-941,US89-012,97.53136871,99.08578724,97.83512752,111.5225419,85.78930489,89.66800469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,R,R,MS,,,,,-,NA,,NA
2102,1995495,1981010,897,897,XL98-128,281,LCP81-010,L95-495,6,3,11,7.24,40,579.2,1998,NA,371562.37,28.73076923,8750.74,40,579.2,1,0.000335411,0,0,0.000335411,225,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,R,R,MR,,,,,-,NA,,NA
2103,1995495,1992624,768,768,XL97-287,320,HOCP92-624,L95-495,7,4,26,7.11,0,0,1997,NA,374884.422,28.73076923,8750.74,20,207.2,2,0.000606224,0,NA,0.000606224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,R,MR,MR,,,,,-,NA,,NA
2104,1995495,1992624,1128,1128,XL98-362,305,HOCP92-624,L95-495,7,3,7,2.59,40,207.2,1998,NA,374884.422,28.73076923,8750.74,20,207.2,2,0.000606224,0,NA,0.000606224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,R,MR,MR,,,,,-,NA,,NA
2105,1995495,1983644,1025,1025,XL98-257,293,CP83-644,L95-495,7,4,15,9.12,57,1039.68,1998,62.26890756,143620.034,28.73076923,8750.74,57,1039.68,1,0.001195326,0,0,0.001195326,540,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MR,S,R,MR,,,,,-,NA,,NA
2106,1995495,1993746,882,882,XL98-113,279,HOCP93-746,L95-495,7,4,5,1.71,9,30.78,1998,NA,22257.642,28.73076923,8750.74,9,30.78,1,0.001594896,0,NA,0.001594896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2107,1995495,1993016,1024,1024,XL98-256,293,US93-016,L95-495,6,4,15,5.63,251,2826.26,1998,106.25,4731.28,28.73076923,8750.74,251,2826.26,1,0.000495786,0,0,0.000495786,583,28,5,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2108,1995495,1996079,896,896,XL98-127,281,L96-079,L95-495,6,3,11,4.63,9,83.34,1998,9,149.94,28.73076923,8750.74,9,83.34,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2109,1995495,1995495,603,603,XL97-116,279,L95-495,L95-495,4,4,7,6.39,57,728.46,1997,47.58823529,8703.7,28.73076923,8750.74,32,1216.14,3,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2110,1995495,1992648,1027,1027,XL98-259,293,HOCP92-648,L95-495,7,4,15,2.71,19,102.98,1998,93.05940594,91168.272,28.73076923,8750.74,19,102.98,1,0.000513347,0,NA,0.000513347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2111,1995495,1995950,602,602,XL97-115,279,HoCP95-950,L95-495,5,4,7,12.45,9,224.1,1997,21.5,651.82,28.73076923,8750.74,9,224.1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2112,1995495,1988739,881,881,XL98-112,279,HOCP88-739,L95-495,9,4,5,5.01,2,20.04,1998,23.49019608,15926.872,28.73076923,8750.74,2,20.04,1,0.001280956,0,NA,0.001280956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2113,1995495,1995495,884,884,XL98-115,279,L95-495,L95-495,4,4,5,6.32,28,353.92,1998,47.58823529,8703.7,28.73076923,8750.74,32,1216.14,3,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2114,1995495,1996060,898,898,XL98-129,281,L96-060,L95-495,5,3,11,9.04,26,470.08,1998,49.85714286,6343.68,28.73076923,8750.74,26,470.08,1,0.000339443,0,0,0.000339443,349,6,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2115,1995495,1995985,600,600,XL97-113,279,HO95-985,L95-495,7,4,7,5.74,20,229.6,1997,46.41176471,9876.82,28.73076923,8750.74,20,229.6,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2116,1995495,1994836,1131,1131,XL98-365,305,HOCP94-836,L95-495,5,3,7,3.87,13,100.62,1998,108.3333333,4273.26,28.73076923,8750.74,13,100.62,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2117,1995495,1996565,880,880,XL98-111,279,HO96-565,L95-495,7,4,5,4.63,1,9.26,1998,2.5,104.14,28.73076923,8750.74,1,9.26,1,0.002793296,0,NA,0.002793296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2118,1995931,1970321,1097,1097,XL98-330,300,CP70-321,HOCP95-931,7,4,23,8.61,0,0,1998,8.736842105,2351.632,4.25,227.6,0,0,1,0.00118624,0,NA,0.00118624,NA,NA,NA,NA,NA,CP61-039,CP57-614,83.06257619,96.01692678,85.86747267,120.8579645,69.584535,95.81381472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2119,1995931,1992624,1096,1096,XL98-329,300,HOCP92-624,HOCP95-931,6,4,23,2.85,27,153.9,1998,NA,374884.422,4.25,227.6,27,153.9,1,0.000606224,0,0,0.000606224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,R,MR,MR,,,,,-,NA,,NA
2120,1995931,1995472,1095,1095,XL98-328,300,L95-472,HOCP95-931,7,4,23,7.42,2,29.68,1998,4,112.24,4.25,227.6,2,29.68,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2121,1995931,1996522,1094,1094,XL98-327,300,HOCP96-522,HOCP95-931,6,4,23,6.51,1,13.02,1998,20.27272727,3768.34,4.25,227.6,1,13.02,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2122,1995931,1995988,1093,1093,XL98-326,300,HO95-988,HOCP95-931,6,4,22,6.91,0,0,1998,25.04255319,56635.556,4.25,227.6,0,0,1,0.000723369,0,NA,0.000723369,NA,NA,NA,NA,NA,CP86-941,US89-012,97.53136871,99.08578724,97.83512752,111.5225419,85.78930489,89.66800469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,R,R,MS,,,,,-,NA,,NA
2123,1995931,1988739,1091,1091,XL98-324,300,HOCP88-739,HOCP95-931,7,4,22,8,1,16,1998,23.49019608,15926.872,4.25,227.6,1,16,1,0.001280956,0,NA,0.001280956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2124,1995931,1995931,1098,1098,XL98-331,300,HOCP95-931,HOCP95-931,5,4,23,9.61,0,0,1998,14.66666667,335.74,4.25,227.6,0,0,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2125,1995931,1996561,1092,1092,XL98-325,300,HOCP96-561,HOCP95-931,5,4,22,2.5,3,15,1998,48.94308943,53111.656,4.25,227.6,3,15,1,0.000553403,0,NA,0.000553403,NA,NA,NA,NA,NA,LCP85-384,CP88-729,116.7511853,102.2359324,112.9522344,115.5105293,95.72259982,103.4950456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,R,,R,,,,,-,NA,,NA
2126,1995947,1970321,1076,1076,XL98-309,298,CP70-321,HOCP95-947,7,4,18,8.86,2,35.44,1998,8.736842105,2351.632,19.91666667,3210.22,2,35.44,1,0.00118624,0,NA,0.00118624,NA,NA,NA,NA,NA,CP61-039,CP57-614,83.06257619,96.01692678,85.86747267,120.8579645,69.584535,95.81381472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2127,1995947,1979318,1038,1038,XL98-270,293,CP79-318,HOCP95-947,7,5,17,5.3,52,551.2,1998,95.21568627,79272.94,19.91666667,3210.22,52,551.2,1,0.000257309,0,0,0.000257309,79,0,0,0,0,CP65-357,L65-069,81.82910185,98.03174141,83.04400779,127.1866472,65.14806231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
2128,1995947,1989163,970,970,XL98-201,288,L89-163,HOCP95-947,7,3,22,7.67,43,659.62,1998,46.85714286,4124.22,19.91666667,3210.22,43,659.62,1,0.002108593,0,0,0.002108593,430,60,13,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
